seq,timestamp_ms,red,ir,red_corrected,ir_corrected,time_diff_ms,red_norm,ir_norm,red_corrected_norm,ir_corrected_norm,red_dc,ir_dc,red_ac,ir_ac,red_ac_dc_ratio,ir_ac_dc_ratio,red_ir_ratio,corrected_red_ir_ratio,ratio_of_ratios,red_corrected_roll_mean,red_corrected_roll_std,red_corrected_roll_min,red_corrected_roll_max,red_corrected_roll_range,red_corrected_roll_median,red_corrected_roll_rms,ir_corrected_roll_mean,ir_corrected_roll_std,ir_corrected_roll_min,ir_corrected_roll_max,ir_corrected_roll_range,ir_corrected_roll_median,ir_corrected_roll_rms,red_diff_1,ir_diff_1,red_diff_2,ir_diff_2,red_abs_diff,ir_abs_diff,red_outlier_flag,ir_outlier_flag,red_corrected_outlier_flag,ir_corrected_outlier_flag,signal_quality_score
6001,255213,40276,99108,-74.27921445562842,-123.97556137436248,16.0,0.16319733555370525,0.07597254004576659,0.23473294659415891,0.33555351178707227,40290.22,99109.02,-14.220000000001164,-1.0200000000040745,-0.00035293924927690053,-1.029169696162947e-05,0.40638495378778705,0.5991440057394165,34.293591289440776,-71.83786489574123,15.839590961171021,-88.80008480098765,3.1195436791736704,91.91962848016132,-75.58007295016111,73.52927051018297,-142.62648894626795,34.25736090710624,-301.92792239134724,-59.14450979792001,242.78341259342722,-143.9288828731322,146.60290171048334,3.0,15.0,-6.0,7.0,3.0,15.0,0,1,0,0,75
6002,255240,40295,99110,-55.5133797754644,-120.77493407705168,27.0,0.17901748542880933,0.07688787185354691,0.26256825943403883,0.33747997839227917,40289.86,99108.0,5.139999999999418,2.0,0.00012757552396556896,2.018000565040158e-05,0.40656845928766017,0.4596432214986606,6.321877514589804,-71.74116091072682,15.925692879334372,-88.80008480098765,3.1195436791736704,91.91962848016132,-75.58007295016111,73.4530415206339,-142.86554777059652,34.057772368999416,-301.92792239134724,-59.14450979792001,242.78341259342722,-143.9288828731322,146.7899790903889,19.0,2.0,22.0,17.0,19.0,2.0,0,1,0,0,75
6003,255260,40281,99103,-69.1946852354042,-127.26807171098284,20.0,0.16736053288925895,0.07368421052631578,0.2422748153093327,0.33357174052113103,40289.38,99106.84,-8.37999999999738,-3.8399999999965075,-0.00020799525830373614,-3.8746064348298335e-05,0.40645590950828936,0.5436924147993742,5.3681647878869265,-71.77553681417858,15.91815156205764,-88.80008480098765,3.1195436791736704,91.91962848016132,-75.58007295016111,73.48501536458379,-143.24827642566004,33.76575183586965,-301.92792239134724,-59.14450979792001,242.78341259342722,-143.9288828731322,147.0965403264924,-14.0,-7.0,5.0,-5.0,14.0,7.0,0,1,0,0,75
6004,255280,40283,99099,-66.88812995420659,-130.7446753873089,20.0,0.16902581182348042,0.07185354691075514,0.24569612264411794,0.3314791629543493,40288.96,99105.54,-5.959999999999127,-6.539999999993597,-0.00014793134397113073,-6.59902564477586e-05,0.4064924974015883,0.5115935295725189,2.24171494299679,-71.76717653561366,15.92065638478868,-88.80008480098765,3.1195436791736704,91.91962848016132,-75.58007295016111,73.47738142872285,-143.76383747450112,33.36371570024553,-301.92792239134724,-59.14450979792001,242.78341259342722,-143.9288828731322,147.50903613072467,2.0,-4.0,-12.0,-11.0,2.0,4.0,0,1,0,0,75
6005,255296,40282,99098,-67.43544598960986,-131.1306682712473,16.0,0.16819317235636969,0.07139588100686499,0.2448842902195343,0.331246832747899,40288.54,99104.1,-6.540000000000873,-6.100000000005821,-0.00016232903947377772,-6.155143934515141e-05,0.4064865083049103,0.5142614376838059,2.6372907149012894,-71.76912726140117,15.92010856603375,-88.80008480098765,3.1195436791736704,91.91962848016132,-75.58007295016111,73.47917043273172,-144.42151233770946,32.76693193173381,-301.92792239134724,-59.14450979792001,242.78341259342722,-143.9288828731322,148.01949742370448,-1.0,-1.0,1.0,-5.0,1.0,1.0,0,1,0,0,75
6006,255316,40279,99079,-69.84333844169322,-149.39906489090816,20.0,0.16569525395503748,0.06270022883295194,0.24131266972778118,0.3202510332532119,40287.94,99102.34,-8.940000000002328,-23.339999999996508,-0.000221902633890001,-0.00023551411601377433,0.40653417979592044,0.4674951512761685,0.9422052386746227,-71.95080288206933,15.843553194571081,-88.80008480098765,3.1195436791736704,91.91962848016132,-75.58007295016111,73.64044981969516,-145.39765639957818,32.155874977921236,-301.92792239134724,-59.14450979792001,242.78341259342722,-144.45603039628668,148.8415223523798,-3.0,-19.0,-4.0,-20.0,3.0,19.0,0,1,0,0,75
6007,255332,40274,99096,-73.90106655277259,-131.75488164899417,16.0,0.16153205661948378,0.07048054919908467,0.23529385237613634,0.3308711169537598,40287.2,99100.7,-13.19999999999709,-4.69999999999709,-0.00032764749101444354,-4.7426506573587165e-05,0.40641398240090415,0.5608981286147037,6.908531002722377,-72.24026320807539,15.741979198087213,-88.80008480098765,3.1195436791736704,91.91962848016132,-75.58007295016111,73.90202527173113,-146.24994245661162,31.18442881670658,-301.92792239134724,-59.14450979792001,242.78341259342722,-144.45603039628668,149.4726225673931,-5.0,17.0,-8.0,-2.0,5.0,17.0,0,1,0,0,75
6008,255363,40281,99097,-66.43729067451943,-129.96400941008056,31.0,0.16736053288925895,0.07093821510297482,0.24636485135267164,0.3319490480097619,40286.7,99099.2,-5.69999999999709,-2.1999999999970896,-0.00014148589981301745,-2.219997739635728e-05,0.4064805190873588,0.5111976075229199,6.373245219440331,-72.26171573816696,15.733146578726622,-88.80008480098765,3.1195436791736704,91.91962848016132,-75.58007295016111,73.92115275525683,-146.9555442250244,30.382676583685218,-301.92792239134724,-59.14450979792001,242.78341259342722,-144.45603039628668,150.0019229014566,7.0,1.0,2.0,18.0,7.0,1.0,0,1,0,0,75
6009,255386,40274,99074,-73.046166311133,-151.93287399561055,23.0,0.16153205661948378,0.06041189931350115,0.23656192363853965,0.3187259264004773,40286.08,99097.38,-12.080000000001746,-23.380000000004657,-0.0002998554339365296,-0.0002359295472797026,0.4065042291620405,0.48077920459296625,1.270953288360447,-72.37374097177558,15.718083549461875,-88.80008480098765,3.1195436791736704,91.91962848016132,-75.58007295016111,74.02753116042841,-147.96804377209668,29.665500163710362,-301.92792239134724,-59.14450979792001,242.78341259342722,-146.1008440971495,150.85417806512797,-7.0,-23.0,0.0,-22.0,7.0,23.0,0,1,0,0,75
6010,255410,40268,99081,-79.25223633139426,-144.06643612951785,24.0,0.1565362198168193,0.06361556064073226,0.22735647642745602,0.32346075755801185,40285.24,99096.1,-17.239999999997963,-15.10000000000582,-0.0004279483006678864,-0.00015237733876515645,0.4064149534219477,0.5501089529288093,2.8084773243575225,-72.70309730893983,15.685547881431104,-88.80008480098765,3.1195436791736704,91.91962848016132,-75.6305881768134,74.34282778054016,-148.43337260695887,29.41204327355138,-301.92792239134724,-59.14450979792001,242.78341259342722,-146.1008440971495,151.2621334875699,-6.0,7.0,-13.0,-16.0,6.0,7.0,0,1,0,0,75
6011,255430,40276,99072,-71.497376849198,-152.1992998874786,20.0,0.16319733555370525,0.059496567505720827,0.23885923894216635,0.3185655639040762,40284.94,99094.56,-8.940000000002328,-22.55999999999767,-0.0002219191588718347,-0.00022766133680797082,0.4065326227390181,0.46976153571045487,0.9747775445025187,-72.54237849654905,15.655275261566668,-88.80008480098765,3.1195436791736704,91.91962848016132,-75.58007295016111,74.17939450131499,-149.16324462710955,29.03368631440072,-301.92792239134724,-59.14450979792001,242.78341259342722,-148.18447218199572,151.9071077661288,8.0,-9.0,2.0,-2.0,8.0,9.0,0,1,0,0,75
6012,255450,40274,99063,-73.73469430000482,-160.29125645175102,20.0,0.16153205661948378,0.05537757437070938,0.23554063189767616,0.31369499240549725,40283.22,99093.26,-9.220000000001164,-30.25999999999476,-0.0002288794192718746,-0.00030536890198177717,0.40654936757417,0.4600044689411962,0.7495177727217716,-73.82398508219183,12.756501453974693,-88.80008480098765,3.1195436791736704,91.91962848016132,-75.58007295016111,74.8962918719883,-149.65475503345658,29.00939684058709,-301.92792239134724,-59.14450979792001,242.78341259342722,-149.258826335362,152.38523520038888,-2.0,-9.0,6.0,-18.0,2.0,9.0,0,1,0,0,75
6013,255469,40251,99061,-95.94880832678616,-161.77639664646418,19.0,0.14238134887593673,0.05446224256292906,0.20259049544305738,0.31280108232994136,40282.4,99091.96,-31.400000000001455,-30.960000000006403,-0.0007794967529243901,-0.00031243705341993844,0.40632539546340135,0.5930952247407671,2.4948921531297668,-74.2188521154353,13.13177213892773,-95.94880832678616,3.1195436791736704,99.06835200595984,-75.58007295016111,75.3487397376454,-150.14767054619375,29.001633354738225,-301.92792239134724,-59.14450979792001,242.78341259342722,-149.4816841965515,152.86790314826237,-23.0,-2.0,-25.0,-11.0,23.0,2.0,0,1,0,0,75
6014,255485,40252,99199,-94.115878904532,-23.602551167175733,16.0,0.14321398834304747,0.11762013729977117,0.20530927479667677,0.39596830997076143,40281.66,99093.46,-29.660000000003492,105.5399999999936,-0.0007363152362639347,0.0010650551509654984,0.40577021945785746,3.9875299173345184,-0.6913400076948569,-74.53622231342264,13.419719780609398,-95.94880832678616,3.1195436791736704,99.06835200595984,-75.58007295016111,75.71086803204852,-147.8478594683688,34.0555802704346,-301.92792239134724,-23.602551167175733,278.3253712241715,-149.4816841965515,151.64292415402642,1.0,138.0,-22.0,136.0,1.0,138.0,0,1,0,0,75
6015,255501,40267,99060,-77.83136626433885,-161.62826643339253,16.0,0.15570358034970858,0.0540045766590389,0.22946404923172434,0.3128902423233415,40281.26,99092.18,-14.260000000002037,-32.179999999993015,-0.0003540107732479579,-0.00032474812845971316,0.40649101554613365,0.4815455116968255,1.0901087403552963,-74.49798259344401,13.407297531680523,-95.94880832678616,3.1195436791736704,99.06835200595984,-75.58007295016111,75.67106398785506,-148.32515021059717,34.07858997601859,-301.92792239134724,-23.602551167175733,278.3253712241715,-149.79427335556665,152.11335731570426,15.0,-139.0,16.0,-1.0,15.0,139.0,0,1,0,0,75
6016,255517,40272,99060,-71.95011620470804,-160.9117061222148,16.0,0.15986677768526228,0.0540045766590389,0.238187691856181,0.31332154199739615,40280.74,99090.9,-8.739999999997963,-30.89999999999418,-0.00021697714590143983,-0.000311834890993968,0.40654149000605694,0.4471403475770797,0.6958077885698716,-74.5657324100593,13.385233551343456,-95.94880832678616,3.1195436791736704,99.06835200595984,-75.58007295016111,75.73393979932725,-148.80840056672238,34.08240505835325,-301.92792239134724,-23.602551167175733,278.3253712241715,-150.0285951483188,152.58544559392587,5.0,0.0,20.0,-139.0,5.0,0.0,0,1,0,0,75
6017,255543,40266,99067,-76.34814773907026,-152.99088032426357,26.0,0.15487094088259784,0.057208237986270026,0.23166410333879778,0.31808910940464646,40280.28,99089.76,-14.279999999998836,-22.75999999999476,-0.0003545159070393462,-0.00022969073696408956,0.406452199016827,0.4990372470388474,1.5434488640034802,-74.5459147158291,13.381776794121407,-95.94880832678616,3.1195436791736704,99.06835200595984,-75.58007295016111,75.71382906698103,-149.15345121639885,34.03468226726003,-301.92792239134724,-23.602551167175733,278.3253712241715,-150.23180189890073,152.91155749274066,-6.0,7.0,-1.0,7.0,6.0,7.0,0,1,0,0,75
6018,255566,40281,99063,-61.31897747878084,-156.17223708762845,23.0,0.16736053288925895,0.05537757437070938,0.2539568317491772,0.3161742417882198,40279.96,99088.66,1.0400000000008731,-25.660000000003492,2.5819290783825832e-05,-0.00025896000611980716,0.40662002967808364,0.392636864415118,-0.09970377731563926,-74.39111569223965,13.490867866675055,-95.94880832678616,3.1195436791736704,99.06835200595984,-75.58007295016111,75.58043092902007,-149.4566237519887,34.028208862291656,-301.92792239134724,-23.602551167175733,278.3253712241715,-150.7624001981325,153.2058843574623,15.0,-4.0,9.0,3.0,15.0,4.0,0,1,0,0,75
6019,255586,40271,99059,-71.45119831650436,-159.36018630296002,20.0,0.15903413821815154,0.05354691075514874,0.23892773543730883,0.31425540615634473,40279.44,99087.42,-8.440000000002328,-28.419999999998254,-0.00020953618024486756,-0.00028681743858098487,0.4065354990460231,0.44836291908361803,0.7305559288219624,-74.44801054566206,13.471959726772592,-95.94880832678616,3.1195436791736704,99.06835200595984,-75.58007295016111,75.63312831761769,-149.89098087868078,34.01293290293884,-301.92792239134724,-23.602551167175733,278.3253712241715,-151.3910133491052,153.62632639407883,-10.0,-4.0,5.0,-8.0,10.0,4.0,0,1,0,0,75
6020,255606,40285,99075,-57.655627065953766,-142.6324008665603,20.0,0.17069109075770192,0.06086956521739131,0.2593906697063521,0.32432390743088146,40279.48,99086.76,5.519999999996799,-11.759999999994761,0.00013704248416307257,-0.00011868386856119588,0.40661115316679286,0.40422531427409314,-1.1546850117411753,-73.95452261488818,13.628356348472005,-95.94880832678616,3.1195436791736704,99.06835200595984,-74.92265461486613,75.17505483883434,-149.7431440318332,34.02840262241042,-301.92792239134724,-23.602551167175733,278.3253712241715,-151.3910133491052,153.48544792869103,14.0,16.0,4.0,12.0,14.0,16.0,0,1,0,0,75
6021,255626,40254,99055,-88.40573008757421,-161.80465055661443,20.0,0.14487926727726894,0.0517162471395881,0.2137791234014019,0.31278407622166476,40278.76,99085.74,-24.760000000002037,-30.74000000000524,-0.0006147160438901802,-0.0003102363670090695,0.40638029377618495,0.5463732332998773,1.9814441801795903,-74.2107561941153,13.779413291772906,-95.94880832678616,3.1195436791736704,99.06835200595984,-74.92265461486613,75.45403316559444,-149.95735416924225,34.07076594355458,-301.92792239134724,-23.602551167175733,278.3253712241715,-151.81037850382913,153.70363957818566,-31.0,-20.0,-17.0,-4.0,31.0,20.0,0,1,0,0,75
6022,255642,40270,99084,-71.5922505275367,-132.18338931559043,16.0,0.1582014987510408,0.06498855835240275,0.23871851306656122,0.330613196979614,40278.4,99085.82,-8.400000000001455,-1.820000000006985,-0.0002085485024231711,-1.836791581284774e-05,0.40642283315166927,0.5416130642300963,11.353955699061864,-74.09752502142005,13.777158439171831,-95.94880832678616,3.1195436791736704,99.06835200595984,-74.12147096929574,75.34226640515189,-149.07996619856632,33.94968942545363,-301.92792239134724,-23.602551167175733,278.3253712241715,-151.059269861075,152.82135356555747,16.0,29.0,-15.0,9.0,16.0,29.0,0,1,0,0,75
6023,255658,40267,99073,-73.5017840509006,-142.4802890635245,16.0,0.15570358034970858,0.05995423340961099,0.23588610705281454,0.32441546395452053,40278.22,99085.22,-11.220000000001164,-12.220000000001164,-0.0002785624588177224,-0.00012332818153909498,0.40643767726827695,0.5158733501595438,2.258708880171222,-73.7915590064183,13.612871700934848,-95.94880832678616,3.1195436791736704,99.06835200595984,-73.93239701786783,75.01198738218399,-148.88857563731696,33.95957783161129,-301.92792239134724,-23.602551167175733,278.3253712241715,-150.23180189890073,152.63681018443972,-3.0,-11.0,13.0,18.0,3.0,11.0,0,1,0,0,75
6024,255674,40281,99070,-56.951422953563664,-145.19672223434554,16.0,0.16736053288925895,0.058581235697940506,0.26043521379967866,0.322780435160865,40278.1,99084.7,2.900000000001455,-14.69999999999709,7.19994240046441e-05,-0.0001483579200421164,0.4065912990814576,0.3922362852079046,-0.4853089338553994,-73.39130267974978,13.810464493750146,-95.94880832678616,3.1195436791736704,99.06835200595984,-73.81788042638871,74.6538522781855,-148.62868077348114,33.93664630366883,-301.92792239134724,-23.602551167175733,278.3253712241715,-149.798625294947,152.37830157722343,14.0,-3.0,11.0,-14.0,14.0,3.0,0,1,0,0,75
6025,255694,40269,99069,-69.36340769943367,-145.13189500668844,20.0,0.15736885928393005,0.058123569794050346,0.24202454972565793,0.3228194548521907,40277.86,99084.52,-8.860000000000582,-15.520000000004075,-0.00021997196474690022,-0.00015663395250846524,0.4064742755049511,0.4779335906572228,1.4043696224483124,-73.14253174194215,13.767833015038216,-95.94880832678616,3.1195436791736704,99.06835200595984,-73.61823917545271,74.40155986961845,-148.0237218939463,33.71894835721322,-301.92792239134724,-23.602551167175733,278.3253712241715,-149.4816841965515,151.74073405676808,-12.0,-1.0,2.0,-4.0,12.0,1.0,0,1,0,0,75
6026,255714,40270,99086,-69.20835087704097,-127.0468824706324,20.0,0.1582014987510408,0.06590389016018307,0.24225454509931538,0.33370487494928647,40277.54,99084.22,-7.540000000000873,1.7799999999988358,-0.000187201105132063,1.7964515439480027e-05,0.4064146297156006,0.5447465497080487,-10.4206042051464,-73.01335625493482,13.773960912739092,-95.94880832678616,3.1195436791736704,99.06835200595984,-73.46014117828454,74.27568748151178,-147.530901883118,33.844139930715464,-301.92792239134724,-23.602551167175733,278.3253712241715,-149.258826335362,151.28742281479785,1.0,17.0,-11.0,16.0,1.0,17.0,0,1,0,0,75
6027,255734,40273,99088,-67.07045083847433,-123.97532210586618,20.0,0.16069941715237301,0.06681922196796339,0.24542568655974806,0.33555365580345564,40277.4,99084.36,-4.400000000001455,3.639999999999418,-0.00010924240392879022,3.673637292504506e-05,0.40643670272888743,0.5409983995137427,-2.9736850764141196,-72.73731808921097,13.75152852898675,-95.94880832678616,3.1195436791736704,99.06835200595984,-73.23233230840074,74.00026951948857,-146.5978293749842,33.837450266487465,-301.92792239134724,-23.602551167175733,278.3253712241715,-148.18447218199572,150.37618547224702,3.0,2.0,4.0,19.0,3.0,2.0,0,1,0,0,75
6028,255764,40276,99075,-64.00554273183268,-136.91494122753167,30.0,0.16319733555370525,0.06086956521739131,0.2499718566304048,0.3277652625272594,40277.42,99084.3,-1.4199999999982538,-9.30000000000291,-3.525548557971821e-05,-9.385947117760241e-05,0.40652031289427204,0.467483987926966,0.3756199042822989,-72.31380732612475,13.68639344222692,-95.94880832678616,3.1195436791736704,99.06835200595984,-72.83902597606112,73.5721261630126,-145.87226464464925,33.64393463406789,-301.92792239134724,-23.602551167175733,278.3253712241715,-146.22353940926058,149.6261796727671,3.0,-13.0,6.0,-11.0,3.0,13.0,0,1,0,0,75
6029,255781,40260,99085,-79.3008455886313,-126.1010066599211,17.0,0.1498751040799334,0.0654462242562929,0.22728437444504127,0.33427420026983834,40277.08,99084.18,-17.080000000001746,0.8200000000069849,-0.0004240625189314058,8.275791352433708e-06,0.40631780794267547,0.6288676648117166,-51.241325556945,-72.24299468514843,13.639892757454335,-95.94880832678616,3.1195436791736704,99.06835200595984,-72.83902597606112,73.49405433111286,-145.2081968771453,33.70103667057188,-301.92792239134724,-23.602551167175733,278.3253712241715,-145.16430862051698,148.9914934334507,-16.0,10.0,-13.0,-3.0,16.0,10.0,0,1,0,0,75
6030,255797,40262,99081,-76.50029251924254,-129.19151179446808,16.0,0.15154038301415487,0.06361556064073226,0.23143842738964718,0.33241401650525954,40276.52,99084.34,-14.519999999996799,-3.3399999999965075,-0.0003605078095127583,-3.370865668577403e-05,0.4063543969075807,0.5921464301845738,10.69481388336968,-72.36633986498062,13.650149867506116,-95.94880832678616,3.1195436791736704,99.06835200595984,-73.23233230840074,73.6171665104762,-144.27075611086906,33.47639295524229,-301.92792239134724,-23.602551167175733,278.3253712241715,-145.0416133084059,148.0280600980442,2.0,-4.0,-14.0,6.0,2.0,4.0,0,1,0,0,75
